    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         3	        59	         3	   3.36435	   165.956	  -75.9788	  -196.662	   57.1641	   2273.18	      0.02	  0.288517	   45.0031	        10	         5	         5	         0	        10	         5	         5	         0
         3	        59	         2	   3.28937	   172.871	  -82.8827	   -196.66	   34.2135	   2273.15	      0.02	  0.288504	   45.0008	        10	         5	         5	         0	        10	         5	         5	         0
         3	        59	         1	     3.264	       180	       -90	  -196.657	   11.1586	   2273.08	      0.02	  0.288097	   45.1119	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        39	    17.115	   102.029	  -12.5695	  -218.969	   896.351	   2264.69	      0.02	  0.294946	   46.2384	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        38	    16.717	   102.338	  -12.8648	   -219.01	   872.635	   2265.15	      0.02	   0.29462	   46.1782	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        37	   16.3195	   102.661	  -13.1748	  -219.052	   848.855	   2265.64	      0.02	  0.294305	    46.119	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        36	   15.9225	       103	  -13.5004	  -219.091	   825.207	   2266.05	      0.02	     0.294	   46.0616	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        35	   15.5261	   103.356	  -13.8429	  -219.129	   801.602	   2266.49	      0.02	  0.293703	   46.0059	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        34	   15.1302	    103.73	  -14.2036	  -219.168	   778.032	   2266.92	      0.02	  0.293416	   45.9517	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        33	    14.735	   104.124	  -14.5839	  -219.206	   754.394	   2267.35	      0.02	  0.293138	   45.8991	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        32	   14.3406	   104.539	  -14.9854	   -219.24	   730.884	   2267.72	      0.02	  0.292867	   45.8481	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        31	   13.9468	   104.976	  -15.4099	  -219.275	   707.413	   2268.11	      0.02	  0.292607	   45.7982	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        30	   13.5539	   105.439	  -15.8592	  -219.314	   683.609	   2268.57	      0.02	  0.209416	   90.0001	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        29	   12.7709	   106.448	  -16.8415	  -219.349	   659.753	   2268.95	      0.02	  0.291877	   45.6587	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        28	   12.3809	   106.999	  -17.3796	  -219.379	     636.4	   2269.28	      0.02	   0.29165	   45.6153	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        27	   11.9922	   107.586	  -17.9529	  -219.409	   613.079	   2269.61	      0.02	  0.291432	   45.5735	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        26	   11.6047	   108.211	  -18.5649	  -219.437	   589.782	   2269.92	      0.02	  0.291222	   45.5328	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        25	   11.2187	   108.878	  -19.2194	  -219.467	   566.407	   2270.24	      0.02	   0.29102	   45.4939	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        24	   10.8342	   109.593	  -19.9208	  -219.492	   543.155	   2270.51	      0.02	  0.290828	   45.4562	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        23	   10.4516	   110.359	  -20.6739	  -219.517	   519.928	   2270.79	      0.02	  0.290643	   45.4205	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        22	   10.0709	   111.183	  -21.4845	  -219.541	   496.724	   2271.05	      0.02	  0.290466	    45.386	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        21	   9.69235	   112.071	   -22.359	  -219.565	   473.436	   2271.31	      0.02	  0.290296	   45.3531	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        20	    9.3163	   113.029	  -23.3046	  -219.589	   449.901	   2271.59	      0.02	  0.206304	   89.9998	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        19	    8.5729	   115.195	  -25.4444	  -219.612	    426.03	   2271.83	      0.02	  0.205884	   89.9996	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        18	   7.84383	   117.765	  -27.9877	   -219.63	   402.567	   2271.99	      0.02	  0.289567	   45.2105	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        17	   7.48598	   119.235	  -29.4444	  -219.648	   379.392	   2272.18	      0.02	  0.289446	   45.1861	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        16	   7.13349	    120.85	  -31.0465	  -219.663	   356.334	   2272.34	      0.02	   0.28933	   45.1638	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        15	   6.78718	   122.631	  -32.8142	  -219.679	    333.29	   2272.49	      0.02	  0.289222	   45.1428	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        14	   6.44806	     124.6	  -34.7702	  -219.691	   310.259	   2272.63	      0.02	  0.289123	   45.1229	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        13	   6.11732	   126.784	  -36.9411	  -219.704	   287.134	   2272.75	      0.02	   0.28903	   45.1047	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        12	   5.79639	   129.213	  -39.3566	  -219.715	   264.123	   2272.85	      0.02	  0.288947	   45.0879	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        11	     5.487	    131.92	  -42.0503	  -219.725	   241.123	   2272.95	      0.02	  0.288868	   45.0727	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	        10	   5.19121	   134.941	  -45.0589	  -219.733	   218.132	   2273.02	      0.02	  0.288799	    45.059	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         9	   4.91149	   138.316	  -48.4208	  -219.741	   195.044	   2273.08	      0.02	  0.288736	   45.0465	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         8	   4.65071	   142.083	  -52.1745	  -219.746	   172.067	   2273.12	      0.02	  0.288682	   45.0358	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         7	   4.41227	   146.276	  -56.3542	  -219.751	   149.097	   2273.15	      0.02	  0.288634	   45.0261	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         6	   4.19994	   150.918	  -60.9838	  -219.754	   126.133	   2273.17	      0.02	  0.288593	   45.0184	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         5	   4.01788	   156.017	  -66.0695	  -219.756	   103.069	   2273.17	      0.02	   0.28856	   45.0116	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         4	   3.87036	   161.551	  -71.5899	  -219.756	   80.1138	   2273.15	      0.02	  0.288536	   45.0064	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         3	   3.76145	   167.462	  -77.4882	  -219.755	   57.1617	   2273.12	      0.02	  0.288516	   45.0028	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         2	   3.69457	   173.655	  -83.6685	  -219.753	   34.2121	   2273.07	      0.02	  0.288505	   45.0007	        10	         5	         5	         0	        10	         5	         5	         0
         3	        60	         1	     3.672	       180	       -90	  -219.749	   11.1582	   2273.01	      0.02	  0.288097	   45.1119	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        38	   16.8088	   103.658	  -14.2432	  -241.932	   872.602	   2265.09	      0.02	  0.294621	   46.1778	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        37	   16.4136	   104.013	  -14.5837	  -241.979	   848.823	   2265.58	      0.02	  0.294306	    46.119	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        36	   16.0191	   104.385	  -14.9411	  -242.021	   825.175	      2266	      0.02	  0.294001	   46.0619	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        35	   15.6253	   104.776	  -15.3169	  -242.063	    801.57	   2266.43	      0.02	  0.293703	   46.0058	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        34	   15.2321	   105.186	  -15.7123	  -242.105	   778.001	   2266.85	      0.02	  0.293416	   45.9517	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        33	   14.8398	   105.618	   -16.129	  -242.148	   754.364	   2267.28	      0.02	  0.293137	    45.899	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        32	   14.4483	   106.072	  -16.5685	  -242.185	   730.855	   2267.66	      0.02	  0.292868	   45.8477	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        31	   14.0577	   106.551	  -17.0327	  -242.223	   707.385	   2268.04	      0.02	  0.292607	   45.7983	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        30	   13.6681	   107.057	  -17.5238	  -242.267	   683.581	   2268.51	      0.02	  0.209415	   90.0001	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        29	   12.8922	   108.158	  -18.5956	  -242.305	   659.726	   2268.89	      0.02	  0.291878	   45.6589	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        28	   12.5062	   108.759	  -19.1817	  -242.338	   636.374	    2269.2	      0.02	  0.291651	   45.6152	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        27	   12.1216	   109.397	  -19.8054	  -242.371	   613.054	   2269.53	      0.02	  0.291433	   45.5731	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        26	   11.7385	   110.077	  -20.4703	  -242.403	   589.757	   2269.85	      0.02	  0.291222	   45.5329	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        25	   11.3572	   110.801	  -21.1802	  -242.435	   566.383	   2270.17	      0.02	  0.291021	   45.4939	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        24	   10.9777	   111.575	  -21.9397	  -242.462	   543.132	   2270.44	      0.02	  0.290828	   45.4563	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        23	   10.6003	   112.404	  -22.7537	   -242.49	   519.906	   2270.71	      0.02	  0.290643	   45.4202	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        22	   10.2253	   113.293	   -23.628	  -242.517	   496.702	   2270.98	      0.02	  0.290465	   45.3859	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        21	   9.85284	   114.249	  -24.5691	  -242.544	   473.416	   2271.24	      0.02	  0.290297	   45.3531	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        20	   9.48328	   115.278	  -25.5841	   -242.57	   449.881	   2271.51	      0.02	  0.206306	   89.9998	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        19	   8.75432	   117.594	  -27.8707	  -242.596	   426.011	   2271.75	      0.02	  0.205884	   90.0001	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        18	   8.04196	   120.322	  -30.5692	  -242.614	   402.549	   2271.92	      0.02	  0.289566	   45.2102	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        17	   7.69344	   121.872	  -32.1048	  -242.634	   379.375	   2272.11	      0.02	  0.289445	   45.1863	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        16	   7.35101	   123.567	  -33.7852	  -242.652	   356.318	   2272.26	      0.02	   0.28933	   45.1638	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        15	   7.01556	   125.425	  -35.6285	  -242.668	   333.275	   2272.42	      0.02	  0.289223	   45.1427	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        14	   6.68814	   127.466	   -37.655	  -242.683	   310.245	   2272.55	      0.02	  0.289123	   45.1229	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        13	   6.36998	   129.713	  -39.8876	  -242.697	   287.121	   2272.68	      0.02	  0.289031	   45.1047	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        12	   6.06255	   132.191	  -42.3511	  -242.708	   264.111	   2272.77	      0.02	  0.288947	   45.0879	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        11	   5.76755	   134.927	  -45.0727	  -242.719	   241.112	   2272.86	      0.02	  0.288869	   45.0727	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	        10	     5.487	    137.95	  -48.0805	  -242.728	   218.122	   2272.94	      0.02	  0.288798	   45.0588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         9	   5.22323	   141.286	  -51.4026	  -242.736	   195.035	   2273.01	      0.02	  0.288736	   45.0463	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         8	   4.97889	   144.963	  -55.0647	  -242.742	   172.059	   2273.05	      0.02	  0.288681	   45.0355	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         7	   4.75699	   148.999	  -59.0867	  -242.747	   149.091	   2273.07	      0.02	  0.288634	    45.026	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         6	   4.56081	   153.406	  -63.4785	   -242.75	   126.127	   2273.09	      0.02	  0.288592	   45.0183	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         5	   4.39378	   158.177	  -68.2347	  -242.753	   103.064	   2273.09	      0.02	  0.288561	   45.0116	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         4	   4.25935	   163.285	  -73.3286	  -242.753	   80.1101	   2273.07	      0.02	  0.288535	   45.0063	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         3	   4.16066	    168.68	  -78.7091	  -242.751	    57.159	   2273.05	      0.02	  0.288517	   45.0028	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         2	   4.10031	   174.285	   -84.299	  -242.749	   34.2105	      2273	      0.02	  0.288506	   45.0008	        10	         5	         5	         0	        10	         5	         5	         0
         3	        61	         1	      4.08	       180	       -90	  -242.746	   11.1577	   2272.94	      0.02	  0.288096	   45.1116	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        38	   16.9097	   104.963	  -15.6064	  -264.863	   872.565	   2265.03	      0.02	  0.294621	   46.1778	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        37	   16.5171	   105.349	  -15.9762	  -264.915	   848.787	   2265.51	      0.02	  0.294306	   46.1189	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        36	   16.1252	   105.753	  -16.3642	  -264.961	    825.14	   2265.92	      0.02	  0.293999	   46.0614	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        35	   15.7341	   106.177	  -16.7718	  -265.006	   801.536	   2266.36	      0.02	  0.293703	   46.0059	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        34	   15.3439	   106.622	  -17.2005	  -265.053	   777.967	   2266.78	      0.02	  0.293416	   45.9517	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        33	   14.9547	   107.089	  -17.6518	  -265.099	   754.331	   2267.22	      0.02	  0.293137	    45.899	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        32	   14.5664	   107.581	  -18.1275	   -265.14	   730.823	   2267.58	      0.02	  0.292867	    45.848	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        31	   14.1792	   108.099	  -18.6295	  -265.181	   707.353	   2267.97	      0.02	  0.292607	   45.7984	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        30	   13.7932	   108.646	    -19.16	  -265.228	   683.551	   2268.43	      0.02	  0.209415	        90	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        29	   13.0251	   109.835	   -20.316	  -265.271	   659.696	   2268.81	      0.02	  0.291877	   45.6588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        28	   12.6432	   110.482	   -20.947	  -265.306	   636.345	   2269.13	      0.02	  0.291651	   45.6151	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        27	    12.263	   111.168	  -21.6176	  -265.342	   613.025	   2269.46	      0.02	  0.291433	   45.5732	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        26	   11.8847	   111.898	  -22.3313	  -265.377	    589.73	   2269.77	      0.02	  0.291222	   45.5326	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        25	   11.5083	   112.675	  -23.0922	  -265.412	   566.357	   2270.09	      0.02	  0.291021	   45.4938	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        24	   11.1341	   113.504	  -23.9048	  -265.442	   543.106	   2270.35	      0.02	  0.290827	   45.4563	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        23	   10.7624	   114.389	  -24.7741	  -265.472	   519.882	   2270.63	      0.02	  0.290642	   45.4206	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        22	   10.3933	   115.337	  -25.7057	  -265.501	   496.679	   2270.89	      0.02	  0.290465	    45.386	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        21	   10.0272	   116.354	  -26.7061	  -265.531	   473.393	   2271.15	      0.02	  0.290297	    45.353	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        20	   9.66449	   117.446	  -27.7823	   -265.56	   449.859	   2271.43	      0.02	  0.206304	        90	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        19	   8.95056	   119.891	  -30.1955	  -265.587	   425.991	   2271.66	      0.02	  0.205885	   89.9998	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        18	   8.25541	   122.751	  -33.0227	  -265.608	   402.529	   2271.83	      0.02	  0.289568	   45.2105	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        17	   7.91642	   124.365	  -34.6213	   -265.63	   379.357	   2272.02	      0.02	  0.289445	   45.1863	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        16	   7.58418	   126.122	  -36.3618	  -265.648	     356.3	   2272.17	      0.02	  0.289331	   45.1637	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        15	   7.25963	   128.036	  -38.2604	  -265.666	   333.259	   2272.32	      0.02	  0.289223	   45.1426	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        14	   6.94384	   130.127	  -40.3346	  -265.682	   310.229	   2272.46	      0.02	  0.289123	   45.1228	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        13	   6.63806	   132.412	  -42.6037	  -265.697	   287.106	   2272.59	      0.02	   0.28903	   45.1048	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        12	   6.34374	   134.912	   -45.088	   -265.71	   264.098	   2272.69	      0.02	  0.288946	   45.0881	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        11	   6.06255	   137.649	  -47.8088	  -265.721	     241.1	   2272.77	      0.02	  0.288869	   45.0727	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	        10	   5.79639	   140.643	  -50.7873	  -265.731	   218.111	   2272.85	      0.02	  0.288798	   45.0587	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         9	   5.54744	   143.915	  -54.0432	   -265.74	   195.025	   2272.91	      0.02	  0.288736	   45.0463	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         8	    5.3181	   147.481	  -57.5927	  -265.747	   172.051	   2272.96	      0.02	  0.288682	   45.0356	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         7	   5.11103	    151.35	  -61.4462	  -265.752	   149.083	   2272.99	      0.02	  0.288633	   45.0262	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         6	   4.92902	   155.525	  -65.6048	  -265.755	   126.121	      2273	      0.02	  0.288594	   45.0182	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         5	   4.77495	   159.993	   -70.057	  -265.758	   103.059	      2273	      0.02	  0.288561	   45.0116	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         4	   4.65159	   164.728	  -74.7757	  -265.758	    80.106	   2272.98	      0.02	  0.288534	   45.0066	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         3	   4.56143	   169.684	  -79.7161	  -265.757	   57.1561	   2272.95	      0.02	  0.288518	   45.0029	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         2	   4.50647	     174.8	  -84.8162	  -265.755	   34.2088	    2272.9	      0.02	  0.288506	   45.0007	        10	         5	         5	         0	        10	         5	         5	         0
         3	        62	         1	     4.488	       180	       -90	   -265.75	   11.1571	   2272.84	      0.02	  0.288098	    45.112	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         1	     4.896	       180	       -90	  -288.766	   11.1565	   2272.74	      0.02	  0.288097	   45.1119	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         2	   4.91293	   175.231	   -85.248	   -288.77	   34.2069	   2272.81	      0.02	  0.288506	   45.0007	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         3	   4.96337	   170.526	  -80.5606	  -288.773	    57.153	   2272.85	      0.02	  0.288516	   45.0031	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         4	   5.04632	   165.945	  -75.9976	  -288.775	   80.1016	   2272.89	      0.02	  0.288536	   45.0065	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         5	   5.16021	   161.539	  -71.6092	  -288.774	   103.053	   2272.91	      0.02	  0.288561	   45.0117	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         6	   5.30304	   157.347	   -67.434	  -288.772	   126.114	   2272.89	      0.02	  0.288594	    45.018	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         7	   5.47256	   153.393	  -63.4978	  -288.768	   149.075	   2272.88	      0.02	  0.288635	   45.0261	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         8	   5.66636	   149.693	  -59.8146	  -288.762	   172.041	   2272.85	      0.02	  0.288681	   45.0356	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	         9	   5.88205	   146.249	  -56.3887	  -288.755	   195.014	   2272.82	      0.02	  0.288737	   45.0465	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        10	   6.11732	   143.059	   -53.216	  -288.746	   218.099	   2272.75	      0.02	    0.2888	   45.0588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        11	   6.36998	   140.112	  -50.2869	  -288.735	   241.087	   2272.68	      0.02	  0.288869	   45.0725	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        12	   6.63807	   137.396	  -47.5883	  -288.722	   264.084	   2272.59	      0.02	  0.288945	   45.0881	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        13	   6.91977	   134.895	  -45.1047	  -288.709	   287.091	    2272.5	      0.02	  0.289031	   45.1047	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        14	   7.21351	   132.593	  -42.8198	  -288.692	   310.212	   2272.36	      0.02	  0.289124	    45.123	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        15	   7.51786	   130.473	  -40.7173	  -288.675	   333.241	   2272.22	      0.02	  0.289224	   45.1427	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        16	    7.8316	   128.519	  -38.7812	  -288.655	   356.281	   2272.08	      0.02	   0.28933	   45.1636	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        17	   8.15363	   126.717	  -36.9966	  -288.635	   379.336	   2271.92	      0.02	  0.289445	   45.1864	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        18	   8.48302	   125.053	  -35.3495	  -288.612	   402.508	   2271.74	      0.02	  0.289568	   45.2106	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        19	   9.16067	   122.086	  -32.4179	   -288.59	   425.968	   2271.57	      0.02	  0.205884	   90.0001	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        20	   9.85913	    119.53	  -29.8974	   -288.56	   449.836	   2271.33	      0.02	  0.206305	   90.0004	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        21	   10.2148	   118.384	  -28.7681	  -288.528	   473.368	   2271.06	      0.02	  0.290296	    45.353	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        22	   10.5743	   117.313	  -27.7156	  -288.497	   496.653	   2270.79	      0.02	  0.290465	   45.3861	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        23	   10.9371	   116.313	   -26.733	  -288.466	   519.855	   2270.54	      0.02	  0.290643	   45.4203	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        24	    11.303	   115.377	  -25.8141	  -288.432	   543.079	   2270.27	      0.02	  0.290828	   45.4564	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        25	   11.6716	   114.499	  -24.9535	    -288.4	   566.328	      2270	      0.02	  0.291021	   45.4939	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        26	   12.0427	   113.674	   -24.146	  -288.361	     589.7	   2269.68	      0.02	  0.291222	    45.533	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        27	   12.4161	   112.897	  -23.3874	  -288.324	   612.995	   2269.37	      0.02	  0.291433	   45.5732	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        28	   12.7916	   112.166	  -22.6735	  -288.285	   636.313	   2269.04	      0.02	  0.291651	    45.615	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        29	    13.169	   111.476	  -22.0008	  -288.247	   659.664	   2268.73	      0.02	  0.291877	   45.6587	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        30	   13.9289	   110.206	  -20.7661	  -288.202	   683.517	   2268.34	      0.02	  0.209416	   90.0003	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        31	   14.3111	    109.62	  -20.1986	   -288.15	   707.319	   2267.88	      0.02	  0.292606	   45.7984	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        32	   14.6946	   109.065	  -19.6609	  -288.105	   730.788	    2267.5	      0.02	  0.292869	   45.8478	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        33	   15.0795	   108.537	   -19.151	  -288.061	   754.295	   2267.13	      0.02	  0.293138	   45.8989	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        34	   15.4655	   108.035	  -18.6668	  -288.011	   777.931	   2266.69	      0.02	  0.293415	   45.9515	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        35	   15.8525	   107.557	  -18.2065	  -287.961	   801.499	   2266.28	      0.02	  0.293702	   46.0057	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        36	   16.2406	   107.102	  -17.7684	   -287.91	   825.101	   2265.85	      0.02	     0.294	   46.0619	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        37	   16.6296	   106.666	  -17.3511	   -287.86	   848.748	   2265.43	      0.02	  0.294305	   46.1191	        10	         5	         5	         0	        10	         5	         5	         0
         3	        63	        38	   17.0194	   106.251	  -16.9532	  -287.806	   872.526	   2264.94	      0.02	   0.29462	   46.1778	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         1	     5.304	       180	       -90	  -311.894	   11.1558	   2272.61	      0.02	  0.288098	    45.112	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         2	   5.31962	   175.595	  -85.6139	    -311.9	   34.2048	   2272.67	      0.02	  0.288506	   45.0006	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         3	   5.36622	   171.241	  -81.2787	  -311.903	   57.1496	   2272.72	      0.02	  0.288517	   45.0031	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         4	   5.44301	   166.986	  -77.0422	  -311.904	   80.0969	   2272.75	      0.02	  0.288535	   45.0065	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         5	   5.54871	    162.87	  -72.9455	  -311.904	   103.047	   2272.77	      0.02	  0.288561	   45.0117	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         6	   5.68174	   158.927	  -69.0214	  -311.901	   126.107	   2272.77	      0.02	  0.288593	   45.0182	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         7	    5.8402	    155.18	  -65.2938	  -311.897	   149.066	   2272.75	      0.02	  0.288634	    45.026	        10	         5	         5	         0	        10	         5	         5	         0
