400 15.5 1 26 -39.5 1 149
-2.272223 399.7591
-2.305088 399.7829
-2.334676 399.8038
-2.36136 399.8222
-2.385483 399.8384
-2.407357 399.8526
-2.427253 399.865
-2.445413 399.8758
-2.462064 399.8852
-2.477405 399.8932
-2.491608 399.9
-2.504838 399.9057
-2.517243 399.9104
-2.52895 399.914
-2.540074 399.9167
-2.550718 399.9186
-2.560968 399.9195
-2.570901 399.9195
-2.580553 399.9188
-2.589927 399.9174
-2.599023 399.9157
-2.607857 399.9143
-2.616517 399.914
-2.625163 399.9152
-2.633942 399.9179
-2.642856 399.9213
-2.65177 399.9248
-2.660545 399.9281
-2.66909 399.9311
-2.677352 399.9336
-2.685311 399.9358
-2.692973 399.9377
-2.700354 399.9394
-2.707481 399.9409
-2.714374 399.9422
-2.721051 399.9434
-2.727523 399.9445
-2.733809 399.9455
-2.739949 399.9465
-2.745979 399.9474
-2.751921 399.9483
-2.757794 399.9492
-2.763601 399.9499
-2.769324 399.9505
-2.774955 399.9511
-2.780503 399.9515
-2.785966 399.952
-2.791351 399.9526
-2.796664 399.9531
-2.801916 399.9537
-2.807103 399.9542
-2.812208 399.9547
-2.817239 399.9552
-2.82222 399.9558
-2.827166 399.9563
-2.832076 399.9567
-2.836954 399.9571
-2.841807 399.9575
-2.846617 399.9579
-2.851377 399.9583
-2.856086 399.9587
-2.86073 399.9592
-2.865311 399.9596
-2.869837 399.96
-2.874314 399.9605
-2.878741 399.961
-2.883103 399.9615
-2.887379 399.962
-2.891566 399.9625
-2.895674 399.963
-2.899721 399.9637
-2.9037 399.9644
-2.907589 399.9651
-2.911389 399.9659
-2.915098 399.9668
-2.918697 399.9677
-2.922155 399.9687
-2.925473 399.9697
-2.928657 399.9708
-2.931705 399.972
-2.934585 399.9734
-2.937249 399.9748
-2.939682 399.9765
-2.941871 399.9783
-2.943797 399.9803
-2.945444 399.9826
-2.946798 399.9851
-2.947835 399.9879
-2.948518 399.9911
-2.948796 399.9946
-2.948616 399.9984
-2.947922 400.0027
-2.946653 400.0075
-2.944753 400.0129
-2.942137 400.0189
-2.938696 400.0257
-2.934329 400.0332
-2.928928 400.0417
-2.922358 400.0511
-2.91447 400.0617
-2.905093 400.0735
-2.894046 400.0869
-2.881151 400.102
-2.866188 400.1189
-2.848898 400.1379
-2.828992 400.1593
-2.806143 400.1834
-2.779979 400.2106
-2.750088 400.2412
-2.716002 400.2757
-2.677175 400.3145
-2.633002 400.3583
-2.582831 400.4077
-2.525936 400.4635
-2.461509 400.5266
-2.388655 400.5981
-2.306368 400.6791
-2.213539 400.7712
-2.108971 400.8759
-1.991392 400.9954
-1.859484 401.1322
-1.711966 401.2892
-1.547685 401.4703
-1.365738 401.68
-1.165804 401.9242
-0.9485913 402.2101
-0.7165053 402.5463
-0.4745674 402.9422
-0.2314296 403.4067
-0 397.0457
-0.1366146 397.4068
-0.2833761 397.7236
-0.4326088 397.9997
-0.5787257 398.2397
-0.7180651 398.4483
-0.8484876 398.63
-0.9689481 398.7885
-1.079144 398.9272
-1.179258 399.0487
-1.269778 399.1555
-1.351346 399.2495
-1.424665 399.3322
-1.490447 399.4053
-1.549394 399.4697
-1.602183 399.5266
-1.649442 399.577
-1.691756 399.6215
-1.729658 399.6608
-1.763644 399.6956
-1.794162 399.7262
-1.821603 399.7533
-1.846309 399.7771
-1.868583 399.7981
-1.888703 399.8165
-1.90693 399.8327
-1.923492 399.8468
-1.938599 399.8591
-1.952444 399.8698
-1.965198 399.879
-1.976998 399.8868
-1.987973 399.8933
-1.998243 399.8987
-2.007908 399.9029
-2.01706 399.9061
-2.025784 399.9083
-2.034146 399.9096
-2.042189 399.9099
-2.049938 399.9094
-2.057392 399.9083
-2.064552 399.9069
-2.07145 399.9056
-2.078167 399.9053
